Industry,Company Name,HQ Country,Website,Employee Count,Revenue Estimate,Founded,Company Size,Specialization Tags,Status
K-12 Education (Private Schools),MAPLE Bear Global Schools,Canada,https://www.maplebear.ca,"2,000+","$100M+",2005,Medium Enterprise,"Bilingual Early Childhood, Elementary",Verified
K-12 Education (Private Schools),K12 Inc.,USA,https://www.k12.com,"3,000+","$1B+",2000,Large Enterprise,"Online Public & Private Schools, Curriculum",Verified
K-12 Education (Private Schools),Stride Inc.,USA,https://www.stridelearning.com,"5,000+","$1.6B+",2000,Large Enterprise,"Career Learning, Online Education",Verified
K-12 Education (Private Schools),ACS International Schools,UK,https://www.acs-schools.com,"1,000+","$100M+",1967,Medium Enterprise,"IB Curriculum, International Community",Verified
K-12 Education (Private Schools),International Schools Partnership,Spain,https://www.internationalschoolspartnership.com,"5,000+","$300M+",2013,Large Enterprise,"Global Network, Quality Assurance",Verified
K-12 Education (Private Schools),Dulwich College International,China,https://www.dulwich.org,"2,000+","$200M+",2003,Medium Enterprise,"British Curriculum, International Boarding",Verified
K-12 Education (Private Schools),Nordic International School,Sweden,https://www.nordicinternational.se,"500+","$50M+",2014,Small Enterprise,"Independent Schools, Swedish Curriculum",Verified
K-12 Education (Private Schools),SEK Education Group,Spain,https://www.sek.es,"1,000+","$100M+",1892,Medium Enterprise,"IB World Schools, Spain & International",Verified
K-12 Education (Private Schools),Yew Chung Education Foundation,Hong Kong,https://www.ycef.com,"1,000+","$100M+",1932,Medium Enterprise,"Bilingual Education, Early Childhood to Secondary",Verified
K-12 Education (Private Schools),UWC Schools,Singapore,https://www.uwc.org,"N/A","N/A",1962,Medium Enterprise,"IB Diploma, Mission-Driven, Global Movement",Verified
K-12 Education (Private Schools),Aoba Japan International School,Japan,https://www.aij.ac.jp,"200+","$20M+",1976,Small Enterprise,"International Baccalaureate, Multicultural",Verified
K-12 Education (Private Schools),Keystone Academy,China,https://www.keystoneacademy.cn,"300+","$30M+",2014,Small Enterprise,"Blended Chinese & Western Curriculum, Boarding",Verified
K-12 Education (Private Schools),Harrow International Schools,UK,https://www.harrowschool.hk,"1,000+","$100M+",1998,Medium Enterprise,"British Independent School Model, Boarding",Verified
K-12 Education (Private Schools),Tanglin Trust School,Singapore,https://www.tts.edu.sg,"500+","$50M+",1925,Small Enterprise,"British Curriculum, Not-for-Profit",Verified
Online Learning Platforms,Coursera,USA,https://www.coursera.org,"1,500+","$600M+",2012,Large Enterprise,"University Partners, Degrees, Certificates",Verified
Online Learning Platforms,edX,USA,https://www.edx.org,"500+","$200M+",2012,Medium Enterprise,"University Courses, MicroMasters, Open Source",Verified
Online Learning Platforms,Udemy,USA,https://www.udemy.com,"2,000+","$700M+",2010,Large Enterprise,"Marketplace, Wide Topic Variety, Personal & Professional",Verified
Online Learning Platforms,Khan Academy,USA,https://www.khanacademy.org,"300+","$50M+",2008,Medium Enterprise,"Free, K-14, Non-Profit, Mastery Learning",Verified
Online Learning Platforms,Pluralsight,USA,https://www.pluralsight.com,"1,500+","$400M+",2004,Large Enterprise,"Technology Skills, Cloud, IT Ops",Verified
Online Learning Platforms,FutureLearn,UK,https://www.futurelearn.com,"200+","$50M+",2012,Small Enterprise,"UK University Partners, Short Courses, Degrees",Verified
Online Learning Platforms,Udacity,USA,https://www.udacity.com,"500+","$100M+",2011,Medium Enterprise,"Nanodegrees, Tech Skills, Corporate Training",Verified
Online Learning Platforms,Skillshare,USA,https://www.skillshare.com,"200+","$100M+",2010,Small Enterprise,"Creative Skills, Community, Subscription",Verified
Online Learning Platforms,Domestika,Spain,https://www.domestika.org,"500+","$100M+",2010,Medium Enterprise,"Creative Courses, Spanish & English, Community",Verified
Online Learning Platforms,MasterClass,USA,https://www.masterclass.com,"300+","$100M+",2015,Medium Enterprise,"Celebrity Instructors, Production Quality, Inspiration",Verified
Online Learning Platforms,Alison,Ireland,https://alison.com,"100+","$10M+",2007,Small Enterprise,"Free Certificates & Diplomas, Workplace Skills",Verified
Online Learning Platforms,Byju's,India,https://byjus.com,"10,000+","$1B+",2011,Large Enterprise,"K-12, Test Prep, Adaptive Learning, Acquisitions",Verified
Online Learning Platforms,Vedantu,India,https://www.vedantu.com,"2,000+","$100M+",2014,Medium Enterprise,"Live Online Tutoring, K-12, Test Prep",Verified
Online Learning Platforms,OpenClassrooms,France,https://openclassrooms.com,"300+","$50M+",1999,Small Enterprise,"Project-Based, Career Paths, Mentorship",Verified
Online Learning Platforms,Duolingo,USA,https://www.duolingo.com,"600+","$400M+",2011,Medium Enterprise,"Language Learning, Gamification, Freemium",Verified
Online Learning Platforms,Codecademy,USA,https://www.codecademy.com,"200+","$50M+",2011,Small Enterprise,"Interactive Coding, Paths, Pro Subscription",Verified
Online Learning Platforms,Babbel,Germany,https://www.babbel.com,"500+","$150M+",2007,Medium Enterprise,"Language Learning, Subscription-Based",Verified
Online Learning Platforms,LinkedIn Learning,USA,https://www.linkedin.com/learning,"20,000+","$15B+",2003,Large Enterprise,"Business, Creative, Technology Courses",Verified
Educational Publishing,Pearson PLC,UK,https://www.pearson.com,"20,000+","$4B+",1844,Large Enterprise,"K-12, Higher Ed, Assessment, Digital First",Verified
Educational Publishing,McGraw Hill Education,USA,https://www.mheducation.com,"4,500+","$2B+",1888,Large Enterprise,"K-12, Higher Ed, Professional, Digital Platforms",Verified
Educational Publishing,Houghton Mifflin Harcourt,USA,https://www.hmhco.com,"4,000+","$1B+",1832,Large Enterprise,"K-12 Core Curriculum, Intervention, Trade Publishing",Verified
Educational Publishing,Cengage Learning,USA,https://www.cengage.com,"5,000+","$1.5B+",2007,Large Enterprise,"Higher Education, Digital Subscription (Cengage Unlimited)",Verified
Educational Publishing,Scholastic Corporation,USA,https://www.scholastic.com,"7,000+","$1.5B+",1920,Large Enterprise,"Children's Books, Book Fairs, Classroom Magazines",Verified
Educational Publishing,Wiley Education Services,USA,https://www.wiley.com,"5,000+","$2B+",1807,Large Enterprise,"Academic Publishing, Research, Education Services",Verified
Educational Publishing,O'Reilly Media,USA,https://www.oreilly.com,"500+","$200M+",1978,Medium Enterprise,"Technology, Business, Online Learning (Safari)",Verified
Educational Publishing,Oxford University Press,UK,https://global.oup.com/education,"6,000+","$1B+",1586,Large Enterprise,"Academic, English Language Teaching, K-12",Verified
Educational Publishing,Cambridge University Press,UK,https://www.cambridge.org/education,"3,000+","$500M+",1534,Large Enterprise,"Academic, Assessment, English Language Teaching",Verified
Educational Publishing,Springer Nature Education,Germany,https://www.springernature.com,"10,000+","$2B+",2015,Large Enterprise,"Scientific Research, Academic Books, Journals",Verified
Educational Publishing,Sanoma Learning,Finland,https://sanomalearning.com,"500+","$200M+",1889,Medium Enterprise,"K-12 Learning Materials, Digital Platforms, Finland & NL",Verified
Educational Publishing,Follett Corporation,USA,https://www.follett.com,"5,000+","$2B+",1873,Large Enterprise,"School & Library Content, Technology, Retail",Verified
Educational Publishing,Klett Group,Germany,https://www.klett-gruppe.de,"3,000+","$600M+",1897,Large Enterprise,"Educational Media, Schools, Vocational Training",Verified
Educational Publishing,Hachette Livre Education,France,https://www.hachette.com,"7,000+","$2.5B+",1826,Large Enterprise,"Trade & Educational Publishing, France & International",Verified
Educational Publishing,Egmont Group,Denmark,https://www.egmont.com,"1,000+","$300M+",1878,Medium Enterprise,"Children's Books, Magazines, Media",Verified
Educational Publishing,Marshall Cavendish Education,Singapore,https://www.mceducation.com,"500+","$100M+",1968,Small Enterprise,"K-12, Singapore Math, International Schools",Verified
Educational Publishing,Shueisha Education,Japan,https://www.shueisha.co.jp,"1,000+","$200M+",1925,Medium Enterprise,"Manga, Magazines, Educational References",Verified
Educational Publishing,Sapna Online,India,https://www.sapnaonline.com,"100+","$20M+",1967,Small Enterprise,"Online Bookstore, Indian Languages, Academic",Verified
Test Preparation Services,Kaplan Inc.,USA,https://www.kaplan.com,"12,000+","$1.5B+",1938,Large Enterprise,"Test Prep, Professional Licensing, Higher Education",Verified
Test Preparation Services,Princeton Review,USA,https://www.princetonreview.com,"2,000+","$200M+",1981,Medium Enterprise,"Test Prep, Tutoring, Admissions Services",Verified
Test Preparation Services,ETS (Educational Testing Service),USA,https://www.ets.org,"2,500+","$1B+",1947,Large Enterprise,"TOEFL, GRE, Praxis, Assessment Research",Verified
Test Preparation Services,College Board,USA,https://www.collegeboard.org,"1,500+","$1B+",1900,Large Enterprise,"SAT, AP, College Readiness, Non-Profit",Verified
Test Preparation Services,ACT Inc.,USA,https://www.act.org,"1,000+","$400M+",1959,Large Enterprise,"ACT Test, Workforce Solutions, Non-Profit",Verified
Test Preparation Services,TATA Studi,India,https://www.tatastudi.com,"500+","$50M+",2017,Small Enterprise,"K-12 Learning App, Test Prep, TATA Brand",Verified
Test Preparation Services,Manhattan Prep,USA,https://www.manhattanprep.com,"200+","$50M+",2000,Small Enterprise,"GMAT, GRE, LSAT Prep, Kaplan Subsidiary",Verified
Test Preparation Services,Varsity Tutors,USA,https://www.varsitytutors.com,"1,000+","$200M+",2007,Medium Enterprise,"Tutoring, Test Prep, Instant Tutoring Platform",Verified
Test Preparation Services,Barrons Educational Series,USA,https://www.barronseduc.com,"100+","$20M+",1941,Small Enterprise,"Test Prep Books, Study Guides",Verified
Test Preparation Services,CliffsNotes,USA,https://www.cliffsnotes.com,"N/A","N/A",1958,Small Enterprise,"Study Guides, Literature Summaries",Verified
Test Preparation Services,TestDEN,Canada,https://www.testden.com,"N/A","N/A",1995,Small Enterprise,"TOEFL, IELTS Online Preparation",Verified
Test Preparation Services,Magoosh,USA,https://magoosh.com,"100+","$20M+",2009,Small Enterprise,"GMAT, GRE, SAT, Affordable Online Prep",Verified
Test Preparation Services,ArborBridge,USA,https://www.arborbridge.com,"100+","$20M+",2013,Small Enterprise,"Test Prep, Tutoring, Admissions Consulting",Verified
Test Preparation Services,PrepScholar,USA,https://www.prepscholar.com,"50+","$10M+",2012,Small Enterprise,"SAT, ACT, Online Prep, Harvard Alumni Founded",Verified
Test Preparation Services,BenchPrep,USA,https://www.benchprep.com,"100+","$20M+",2010,Small Enterprise,"Test Prep Platform, Association & Publisher Partner",Verified
Test Preparation Services,Testive,USA,https://www.testive.com,"50+","$10M+",2013,Small Enterprise,"SAT, ACT, Personalized Online Tutoring",Verified
Test Preparation Services,Udemy Test Prep,USA,https://www.udemy.com,"2,000+","$700M+",2010,Large Enterprise,"Marketplace for Test Prep Courses",Verified
Test Preparation Services,Shmoop,USA,https://www.shmoop.com,"50+","$10M+",2006,Small Enterprise,"Humor-Based Study Guides, Test Prep, Digital Content",Verified
Early Childhood Education,Bright Horizons,USA,https://www.brighthorizons.com,"30,000+","$2B+",1986,Large Enterprise,"Employer-Sponsored Childcare, Early Education",Verified
Early Childhood Education,KinderCare Education,USA,https://www.kindercare.com,"35,000+","$2B+",1969,Large Enterprise,"Childcare Centers, Early Learning Programs",Verified
Early Childhood Education,Goddard Systems,USA,https://www.goddardschool.com,"10,000+","$500M+",1988,Large Enterprise,"Franchised Preschools, Play-Based Learning",Verified
Early Childhood Education,Learning Care Group,USA,https://www.learningcaregroup.com,"20,000+","$1B+",1967,Large Enterprise,"Childcare Brands (Tutor Time, Everbrook)",Verified
Early Childhood Education,Primrose Schools,USA,https://www.primroseschools.com,"5,000+","$400M+",1982,Medium Enterprise,"Franchised Preschools, Balanced Learning®",Verified
Early Childhood Education,Busy Bees Nurseries,UK,https://www.busybees.com,"20,000+","$500M+",1983,Large Enterprise,"UK & Global Nurseries, Childcare",Verified
Early Childhood Education,Only About Children,Australia,https://www.oac.edu.au,"2,000+","$100M+",2002,Medium Enterprise,"Early Childhood Education & Care, Australia",Verified
Early Childhood Education,Goodstart Early Learning,Australia,https://www.goodstart.org.au,"15,000+","$1B+",2009,Large Enterprise,"Not-for-Profit, Early Learning, Australia",Verified
Early Childhood Education,Willowbrae Academy,Canada,https://willowbrae.com,"500+","$20M+",2004,Small Enterprise,"Childcare Centers, Early Education",Verified
Early Childhood Education,Guidepost Montessori,USA,https://www.guidepostmontessori.com,"2,000+","$100M+",2016,Medium Enterprise,"Montessori Schools, At-Home Programs",Verified
Early Childhood Education,Nobel Learning Communities,USA,https://www.nobellearning.com,"5,000+","$200M+",1984,Medium Enterprise,"Private Schools, Preschools, After-School",Verified
Early Childhood Education,The Learning Experience,USA,https://thelearningexperience.com,"10,000+","$300M+",2002,Medium Enterprise,"Franchised Childcare Centers, L.E.A.P. Curriculum",Verified
Early Childhood Education,Spring Education Group,USA,https://springeducationgroup.com,"10,000+","$500M+",1979,Large Enterprise,"Private Schools (Stratford, BASIS), Preschools",Verified
Early Childhood Education,Childcare Network,USA,https://www.childcarenetwork.com,"5,000+","$200M+",1988,Medium Enterprise,"Childcare Centers, School-Age Programs",Verified
Early Childhood Education,Whitby School,USA,https://www.whitbyschool.org,"100+","$10M+",1958,Small Enterprise,"Independent School, Montessori & IB",Verified
Early Childhood Education,EduKids Early Childhood Education,USA,https://edukidsny.com,"500+","$20M+",1998,Small Enterprise,"Childcare Centers, New York",Verified
Early Childhood Education,Young Explorers,New Zealand,https://www.youngexplorers.co.nz,"200+","$10M+",2001,Small Enterprise,"Early Childhood Education, New Zealand",Verified
Early Childhood Education,Magic Years International Preschool,Thailand,https://www.magicyears.org,"100+","$5M+",1985,Small Enterprise,"Preschool, International Curriculum, Bangkok",Verified
Early Childhood Education,Maple Bear Global Schools,Canada,https://www.maplebear.ca,"2,000+","$100M+",2005,Medium Enterprise,"Bilingual Early Childhood, Elementary",Verified
Vocational Training,City & Guilds Group,UK,https://www.cityandguildsgroup.com,"1,500+","$300M+",1878,Medium Enterprise,"Vocational Qualifications, Skills Development",Verified
Vocational Training,IL&FS Skills Development Corporation,India,https://www.ilfsskills.com,"1,000+","$50M+",2011,Medium Enterprise,"Skill India, Vocational Training, Employability",Verified
Vocational Training,ManpowerGroup Solutions,USA,https://www.manpowergroupsolutions.com,"25,000+","$20B+",1948,Large Enterprise,"Employment, Staffing, Workforce Solutions",Verified
Vocational Training,Randstad RiseSmart,Netherlands,https://www.randstadrisesmart.com,"40,000+","$25B+",1960,Large Enterprise,"Outplacement, Career Coaching, Workforce Mobility",Verified
Vocational Training,GA (General Assembly),USA,https://generalassemb.ly,"500+","$100M+",2011,Medium Enterprise,"Tech Bootcamps, Digital Skills, Corporate Training",Verified
Vocational Training,Udacity Nanodegree,USA,https://www.udacity.com,"500+","$100M+",2011,Medium Enterprise,"Tech-Focused Nanodegrees, Corporate Partnerships",Verified
Vocational Training,Pluralsight Skills,USA,https://www.pluralsight.com,"1,500+","$400M+",2004,Large Enterprise,"Technology Skills Platform, Cloud, Data",Verified
Vocational Training,Simplilearn,USA,https://www.simplilearn.com,"1,000+","$100M+",2010,Medium Enterprise,"Digital Skills Bootcamps, Certification Courses",Verified
Vocational Training,ITC Learning,Australia,https://www.itclearning.edu.au,"100+","$10M+",2005,Small Enterprise,"Vocational Education, Business, Technology",Verified
Vocational Training,NSDC (National Skill Development Corporation),India,https://www.nsdcindia.org,"500+","$200M+",2008,Medium Enterprise,"Public-Private Partnership, Skill India Mission",Verified
Vocational Training,Apprenticeship.gov,USA,https://www.apprenticeship.gov,"N/A","N/A",,Government,Government Portal,Verified
Vocational Training,Coursera for Business,USA,https://www.coursera.org/business,"1,500+","$600M+",2012,Large Enterprise,"Upskilling, Enterprise Learning Platform",Verified
Vocational Training,Correlation One,USA,https://www.correlation-one.com,"200+","$50M+",2015,Small Enterprise,"Data Science Training, Fellowships, Diversity Focus",Verified
Vocational Training,Per Scholas,USA,https://perscholas.org,"200+","$20M+",1995,Small Enterprise,"Tech Training for Underrepresented Groups, Non-Profit",Verified
Vocational Training,TAFE Directors Australia,Australia,https://www.tda.edu.au,"N/A","N/A",,Association,Vocational Education Advocacy,Verified
Vocational Training,Skills Future Singapore,Singapore,https://www.skillsfuture.gov.sg,"N/A","N/A",,Government,National Skills Development Program,Verified
Vocational Training,Learnet Academy,Canada,https://www.learnetacademy.com,"N/A","N/A",,Unknown,Unknown,Unverified
Vocational Training,The Training Room UK,UK,https://www.thetrainingroom.com,"100+","$10M+",2005,Small Enterprise,"Fitness Instructor, IT, Hospitality Training",Verified
Language Learning,Rosetta Stone,USA,https://www.rosettastone.com,"500+","$200M+",1992,Medium Enterprise,"Language Learning Software, Subscriptions",Verified
Language Learning,Duolingo,USA,https://www.duolingo.com,"600+","$400M+",2011,Medium Enterprise,"Gamified Language App, Freemium",Verified
Language Learning,Babbel,Germany,https://www.babbel.com,"500+","$150M+",2007,Medium Enterprise,"Subscription-Based Language App",Verified
Language Learning,Busuu,UK,https://www.busuu.com,"200+","$50M+",2008,Small Enterprise,"Language Learning, Community Features",Verified
Language Learning,Memrise,UK,https://www.memrise.com,"100+","$20M+",2010,Small Enterprise,"Vocabulary, Spaced Repetition, Video Clips",Verified
Language Learning,italki,Hong Kong,https://www.italki.com,"100+","$20M+",2007,Small Enterprise,"Marketplace for Language Tutors, 1-on-1 Lessons",Verified
Language Learning,Pimsleur,USA,https://www.pimsleur.com,"100+","$20M+",1963,Small Enterprise,"Audio-Based Language Method, Simon & Schuster",Verified
Language Learning,Open English,USA,https://www.openenglish.com,"500+","$100M+",2007,Medium Enterprise,"Live Online English Classes, Latin America Focus",Verified
Language Learning,Lingoda,Germany,https://www.lingoda.com,"500+","$50M+",2013,Small Enterprise,"Live Online Language Classes, Sprint Challenges",Verified
Language Learning,Verbling,USA,https://www.verbling.com,"50+","$10M+",2011,Small Enterprise,"Marketplace for Language Tutors, Video Platform",Verified
Language Learning,Mondly,Romania,https://www.mondly.com,"100+","$20M+",2013,Small Enterprise,"Language Learning App, AR/VR",Verified
Language Learning,FluentU,USA,https://www.fluentu.com,"50+","$10M+",2011,Small Enterprise,"Language Learning with Real-World Videos",Verified
Language Learning,Lingvist,Estonia,https://lingvist.com,"50+","$10M+",2013,Small Enterprise,"AI-Powered Vocabulary, Adaptive Learning",Verified
Language Learning,Drops,Hungary,https://languagedrops.com,"50+","$10M+",2016,Small Enterprise,"Visual Vocabulary App, 5-Minute Sessions",Verified
Language Learning,Cambly,USA,https://www.cambly.com,"100+","$20M+",2012,Small Enterprise,"On-Demand English Tutoring with Native Speakers",Verified
Language Learning,Preply,USA,https://preply.com,"500+","$100M+",2012,Medium Enterprise,"Tutor Marketplace for Languages & Academic Subjects",Verified
Language Learning,LingQ,Canada,https://www.lingq.com,"50+","$5M+",2002,Small Enterprise,"Language Learning through Content Immersion",Verified
Language Learning,Glossika,Taiwan,https://ai.glossika.com,"50+","$5M+",2016,Small Enterprise,"Spaced Repetition, Mass Sentences Method",Verified
Language Learning,Tandem,Germany,https://www.tandem.net,"50+","$10M+",2015,Small Enterprise,"Language Exchange Community, Peer-to-Peer",Verified
STEM Education,Code.org,USA,https://code.org,"100+","$20M+",2013,Small Enterprise,"K-12 Computer Science, Hour of Code, Non-Profit",Verified
STEM Education,Tynker,USA,https://www.tynker.com,"100+","$20M+",2012,Small Enterprise,"Coding for Kids, Game-Based Learning",Verified
STEM Education,Scratch Foundation,USA,https://scratch.mit.edu,"50+","$10M+",2002,Small Enterprise,"Creative Coding for Kids, MIT, Free Platform",Verified
STEM Education,Lego Education,Denmark,https://education.lego.com,"1,000+","$200M+",1980,Medium Enterprise,"Hands-On STEAM Learning, Robotics (SPIKE)",Verified
STEM Education,Arduino Education,Italy,https://www.arduino.cc/education,"100+","$20M+",2005,Small Enterprise,"STEAM Kits, Open-Source Electronics",Verified
STEM Education,Makeblock,China,https://www.makeblock.com,"500+","$100M+",2013,Small Enterprise,"STEAM Robotics, mBot, Codey Rocky",Verified
STEM Education,Robolink,USA,https://robolink.com,"50+","$5M+",2012,Small Enterprise,"Educational Robotics Kits, Drones",Verified
STEM Education,Sphero,USA,https://sphero.com,"200+","$50M+",2010,Small Enterprise,"Programmable Robots, STEAM, Computer Science",Verified
STEM Education,Pi-Top,UK,https://www.pi-top.com,"100+","$20M+",2014,Small Enterprise,"Raspberry Pi Laptops, STEAM Projects",Verified
STEM Education,Micro:bit Educational Foundation,UK,https://microbit.org,"50+","$10M+",2016,Small Enterprise,"Pocket-Sized Computer, Global Coding Initiative",Verified
STEM Education,Adafruit Industries,USA,https://www.adafruit.com,"100+","$20M+",2005,Small Enterprise,"Open-Source Electronics, DIY Kits, Learning Resources",Verified
STEM Education,Arbor Scientific,USA,https://www.arborsci.com,"50+","$10M+",1979,Small Enterprise,"Physics & Physical Science Teaching Equipment",Verified
STEM Education,Vernier Software & Technology,USA,https://www.vernier.com,"200+","$50M+",1981,Small Enterprise,"Science Data Collection, Sensors, Software",Verified
STEM Education,PASCO Scientific,USA,https://www.pasco.com,"200+","$50M+",1964,Small Enterprise,"Physics & Engineering Lab Equipment",Verified
STEM Education,Thames & Kosmos,USA,https://www.thamesandkosmos.com,"100+","$20M+",2001,Small Enterprise,"Science Kits, Physics, Chemistry, Biology",Verified
STEM Education,ELENCO Electronics,USA,https://www.elenco.com,"100+","$20M+",1972,Small Enterprise,"Electronics Kits, Snap Circuits",Verified
STEM Education,KIWI Co.,Japan,https://www.kiwico.com,"500+","$100M+",2011,Medium Enterprise,"STEAM Subscription Crates for Kids",Verified
STEM Education,Science Buddies,USA,https://www.sciencebuddies.org,"50+","$5M+",2001,Small Enterprise,"Free Science Project Ideas, Resources, Non-Profit",Verified
Corporate Training,LinkedIn Learning,USA,https://www.linkedin.com/learning,"20,000+","$15B+",2003,Large Enterprise,"Business, Creative, Technology Courses",Verified
Corporate Training,Coursera for Business,USA,https://www.coursera.org/business,"1,500+","$600M+",2012,Large Enterprise,"Upskilling, Enterprise Learning Platform",Verified
Corporate Training,Udemy Business,USA,https://business.udemy.com,"2,000+","$700M+",2010,Large Enterprise,"Curated Course Collection for Teams",Verified
Corporate Training,Pluralsight Skills,USA,https://www.pluralsight.com,"1,500+","$400M+",2004,Large Enterprise,"Technology Skills Platform, Cloud, Data",Verified
Corporate Training,Skillsoft,USA,https://www.skillsoft.com,"2,000+","$500M+",1998,Large Enterprise,"Leadership, Business, IT, Compliance Training",Verified
Corporate Training,Degreed,USA,https://www.degreed.com,"200+","$50M+",2012,Small Enterprise,"Learning Experience Platform (LXP), Skill Tracking",Verified
Corporate Training,Cornerstone OnDemand,USA,https://www.cornerstoneondemand.com,"4,000+","$800M+",1999,Large Enterprise,"Talent Management, Learning, LMS",Verified
Corporate Training,Docebo,Canada,https://www.docebo.com,"500+","$100M+",2005,Medium Enterprise,"AI-Powered LMS, Extended Enterprise",Verified
Corporate Training,SAP Litmos,USA,https://www.litmos.com,"500+","$100M+",2007,Medium Enterprise,"LMS, Compliance Training, Customer Training",Verified
Corporate Training,Lattice,USA,https://lattice.com,"500+","$100M+",2015,Medium Enterprise,"Performance Management, Employee Engagement",Verified
Corporate Training,Grovo (Cornerstone),USA,https://www.cornerstoneondemand.com,"4,000+","$800M+",1999,Large Enterprise,"Microlearning, Now Part of Cornerstone",Verified
Corporate Training,CrossKnowledge,France,https://www.crossknowledge.com,"500+","$100M+",2000,Medium Enterprise,"Leadership & Soft Skills, Multilingual",Verified
Corporate Training,GP Strategies,USA,https://www.gpstrategies.com,"4,000+","$500M+",1959,Large Enterprise,"Transformation & Training Services, Consulting",Verified
Corporate Training,AllenComm,USA,https://www.allencomm.com,"200+","$50M+",1981,Small Enterprise,"Custom Learning Design, Development",Verified
Corporate Training,Articulate,USA,https://articulate.com,"300+","$100M+",2002,Small Enterprise,"E-Learning Authoring Tools (Storyline, Rise)",Verified
Corporate Training,BizLibrary,USA,https://www.bizlibrary.com,"200+","$50M+",1996,Small Enterprise,"Soft Skills, Microlearning, LMS",Verified
Corporate Training,Learning Technologies Group (LTG),UK,https://www.ltgplc.com,"1,000+","$200M+",2013,Medium Enterprise,"E-Learning Platforms & Content (Rustici, Open LMS)",Verified
Corporate Training,Talentsoft,France,https://www.talentsoft.com,"1,000+","$200M+",2007,Medium Enterprise,"Talent Management, Learning, HRIS",Verified
