Industry,Company Name,HQ Country,Website,Employee Count,Revenue Estimate,Founded,Company Size,Specialization Tags,Status
Meat Processing,Inalca (Cremonini Group),Italy,https://www.inalca.it,"9,000+","$2B+",1963,Large Enterprise,"Beef, Processed Meats",Verified
Meat Processing,Charoen Pokphand Foods,Thailand,https://www.cpfworldwide.com,"120,000+","$17B+",1978,Conglomerate,"Aquaculture, Poultry, Livestock",Verified
Dairy Products,Nestlé SA,Switzerland,https://www.nestle.com,"273,000+","$99B+",1866,Conglomerate,"Infant Nutrition, Dairy, Coffee",Verified
Dairy Products,Dairy Farmers of America,USA,https://www.dfamilk.com,"18,000+","$21B+",1998,Large Enterprise,"Milk, Cheese, Dairy Ingredients",Verified
Dairy Products,Fonterra Co-operative,New Zealand,https://www.fonterra.com,"20,000+","$13B+",2001,Large Enterprise,"Dairy Exports, Ingredients",Verified
Dairy Products,Lactalis Group,France,https://www.lactalis.com,"85,000+","$23B+",1933,Conglomerate,"Cheese, Milk, Yogurt",Verified
Dairy Products,Danone SA,France,https://www.danone.com,"102,000+","$27B+",1919,Conglomerate,"Yogurt, Plant-Based, Waters",Verified
Dairy Products,Saputo Inc.,Canada,https://www.saputo.com,"18,000+","$11B+",1954,Large Enterprise,"Cheese, Fluid Milk",Verified
Dairy Products,Arla Foods,Denmark,https://www.arlafoods.com,"19,000+","$13B+",1881,Large Enterprise,"Dairy Co-operative, Cheese",Verified
Dairy Products,Yili Group,China,https://www.yili.com,"60,000+","$17B+",1993,Conglomerate,"Milk, Yogurt, Dairy Products",Verified
Dairy Products,Mengniu Dairy,China,https://www.mengniuir.com,"40,000+","$15B+",1999,Conglomerate,"Milk, Yogurt, Ice Cream",Verified
Dairy Products,FrieslandCampina,Netherlands,https://www.frieslandcampina.com,"24,000+","$14B+",1871,Large Enterprise,"Milk, Cheese, Ingredients",Verified
Dairy Products,Dean Foods,USA,https://www.deanfoods.com,"16,000+","$7B+",1925,Large Enterprise,"Fluid Milk, Dairy Products",Verified
Dairy Products,Meiji Holdings,Japan,https://www.meiji.com,"22,000+","$10B+",1917,Conglomerate,"Dairy, Confectionery, Pharma",Verified
Dairy Products,Kraft Heinz Dairy,USA,https://www.kraftheinzcompany.com,"38,000+","$26B+",1869,Conglomerate,"Cheese, Dairy Products",Verified
Dairy Products,Schreiber Foods,USA,https://www.schreiberfoods.com,"7,000+","$5B+",1945,Large Enterprise,"Private Label Cheese, Cream Cheese",Verified
Dairy Products,Muller Group,Germany,https://www.muller-group.com,"26,000+","$7B+",1896,Large Enterprise,"Yogurt, Dairy Desserts",Verified
Dairy Products,Sodiaal Group,France,https://www.sodiaal.com,"21,000+","$6B+",1963,Large Enterprise,"Milk, Cheese, Yogurt",Verified
Dairy Products,Dairy Crest (Saputo),UK,https://www.dairycrest.co.uk,"1,100+","$600M+",1996,Large Enterprise,"Cheese, Dairy Spreads",Verified
Dairy Products,Morinaga Milk Industry,Japan,https://www.morinagamilk.co.jp,"5,000+","$3B+",1917,Large Enterprise,"Milk, Yogurt, Ice Cream",Verified
Dairy Products,Amul (GCMMF),India,https://www.amul.com,"3.6M+","$7B+",1946,Large Enterprise,"Milk, Butter, Cheese Co-operative",Verified
Bakery & Confectionery,Mondelez International,USA,https://www.mondelezinternational.com,"80,000+","$36B+",2012,Conglomerate,"Biscuits, Chocolate, Gum",Verified
Bakery & Confectionery,Grupo Bimbo,Mexico,https://www.grupobimbo.com,"138,000+","$21B+",1945,Conglomerate,"Bread, Baked Goods, Snacks",Verified
Bakery & Confectionery,Yamazaki Baking Co.,Japan,https://www.yamazakipan.co.jp,"28,000+","$8B+",1948,Large Enterprise,"Bread, Confectionery",Verified
Bakery & Confectionery,Ferrero Group,Italy,https://www.ferrero.com,"41,000+","$15B+",1946,Large Enterprise,"Chocolate, Confectionery",Verified
Bakery & Confectionery,General Mills,USA,https://www.generalmills.com,"35,000+","$20B+",1928,Conglomerate,"Flour, Baking Mixes, Snacks",Verified
Bakery & Confectionery,Kellogg's,USA,https://www.kelloggs.com,"31,000+","$15B+",1906,Conglomerate,"Cereal, Snacks, Convenience Foods",Verified
Bakery & Confectionery,Flowers Foods,USA,https://www.flowersfoods.com,"9,000+","$4B+",1919,Large Enterprise,"Bread, Buns, Snacks",Verified
Bakery & Confectionery,Barilla Group,Italy,https://www.barillagroup.com,"8,500+","$4B+",1877,Large Enterprise,"Pasta, Sauces, Bakery",Verified
Bakery & Confectionery,Hershey Company,USA,https://www.thehersheycompany.com,"18,000+","$10B+",1894,Large Enterprise,"Chocolate, Confectionery, Snacks",Verified
Bakery & Confectionery,Lotte Confectionery,South Korea,https://www.lotte.co.kr,"5,000+","$2B+",1967,Large Enterprise,"Gum, Chocolate, Snacks",Verified
Bakery & Confectionery,Pladis Global,UK,https://www.pladisglobal.com,"25,000+","$4B+",2016,Large Enterprise,"Biscuits, Chocolate, Wafers",Verified
Bakery & Confectionery,Aryzta AG,Switzerland,https://www.aryzta.com,"10,000+","$2B+",2008,Large Enterprise,"Frozen Bakery, Baked Goods",Verified
Bakery & Confectionery,McKee Foods,USA,https://www.mckeefoods.com,"6,000+","$1B+",1934,Large Enterprise,"Snack Cakes, Cookies",Verified
Bakery & Confectionery,Campbell Soup Company,USA,https://www.campbells.com,"14,000+","$9B+",1869,Large Enterprise,"Soup, Snacks, Simple Meals",Verified
Bakery & Confectionery,Hain Celestial Group,USA,https://www.hain.com,"5,500+","$2B+",1993,Large Enterprise,"Natural & Organic Foods",Verified
Bakery & Confectionery,Cargill Cocoa & Chocolate,USA,https://www.cargill.com,"160,000+","$165B+",1865,Conglomerate,"Cocoa, Chocolate Ingredients",Verified
Bakery & Confectionery,Haribo GmbH & Co. KG,Germany,https://www.haribo.com,"7,000+","$3B+",1920,Large Enterprise,"Gummi Candies, Licorice",Verified
Bakery & Confectionery,Orion Confectionery,South Korea,https://www.orionworld.com,"5,000+","$1B+",1956,Large Enterprise,"Chocolate, Snacks, Biscuits",Verified
Bakery & Confectionery,Crown Confectionery,South Korea,https://www.crown.co.kr,"2,000+","$500M+",1956,Large Enterprise,"Bakery, Snacks",Verified
Bakery & Confectionery,Perfetti Van Melle,Netherlands,https://www.perfettivanmelle.com,"18,000+","$2B+",2001,Large Enterprise,"Candy, Gum, Mints",Verified
Fruit & Vegetable Processing,Dole Food Company,USA,https://www.dole.com,"38,000+","$9B+",1851,Large Enterprise,"Fresh Fruit, Vegetables",Verified
Fruit & Vegetable Processing,Del Monte Pacific,Singapore,https://www.delmontepacific.com,"10,000+","$2B+",1886,Large Enterprise,"Canned Fruit, Juice, Vegetables",Verified
Fruit & Vegetable Processing,Chiquita Brands International,USA,https://www.chiquita.com,"20,000+","$3B+",1870,Large Enterprise,"Bananas, Fresh Produce",Verified
Fruit & Vegetable Processing,Bonduelle Group,France,https://www.bonduelle.com,"14,000+","$3B+",1853,Large Enterprise,"Canned & Frozen Vegetables",Verified
Fruit & Vegetable Processing,Conagra Brands (Produce),USA,https://www.conagrabrands.com,"18,000+","$12B+",1919,Conglomerate,"Frozen & Canned Vegetables",Verified
Fruit & Vegetable Processing,Mission Produce,USA,https://www.missionproduce.com,"6,000+","$1B+",1983,Large Enterprise,"Avocado Sourcing & Distribution",Verified
Fruit & Vegetable Processing,Total Produce (Dole),Ireland,https://www.doleplc.com,"45,000+","$9B+",1826,Large Enterprise,"Fresh Fruit & Vegetables",Verified
Fruit & Vegetable Processing,Fresh Del Monte Produce,USA,https://www.freshdelmonte.com,"42,000+","$4B+",1886,Large Enterprise,"Fresh & Prepared Fruit & Vegetables",Verified
Fruit & Vegetable Processing,Sunkist Growers,USA,https://www.sunkist.com,"500+","$1B+",1893,Medium Enterprise,"Citrus Marketing Co-operative",Verified
Fruit & Vegetable Processing,Driscoll's,USA,https://www.driscolls.com,"10,000+","$4B+",1904,Large Enterprise,"Berries, Fresh Fruit",Verified
Fruit & Vegetable Processing,Naturipe Farms,USA,https://www.naturipe.com,"1,000+","$500M+",1917,Medium Enterprise,"Berry Grower & Marketer",Verified
Fruit & Vegetable Processing,Calavo Growers,USA,https://www.calavo.com,"3,000+","$1B+",1924,Large Enterprise,"Avocados, Fresh-cut Fruit",Verified
Fruit & Vegetable Processing,Grimmway Farms,USA,https://www.grimmway.com,"5,000+","$1B+",1968,Large Enterprise,"Carrots, Organic Produce",Verified
Fruit & Vegetable Processing,Earthbound Farm,USA,https://www.earthboundfarm.com,"600+","$500M+",1984,Medium Enterprise,"Organic Salads & Produce",Verified
Fruit & Vegetable Processing,Tanimura & Antle,USA,https://www.taproduce.com,"3,000+","$700M+",1982,Large Enterprise,"Fresh Lettuce, Vegetables",Verified
Fruit & Vegetable Processing,Mann Packing,USA,https://www.mannpacking.com,"1,500+","$300M+",1939,Medium Enterprise,"Fresh-cut Vegetables",Verified
Fruit & Vegetable Processing,Greenyard NV,Belgium,https://www.greenyard.group,"9,000+","$4B+",1987,Large Enterprise,"Frozen & Fresh Fruit & Vegetables",Verified
Fruit & Vegetable Processing,Costa Group,Australia,https://www.costagroup.com.au,"7,000+","$1B+",1888,Large Enterprise,"Berries, Mushrooms, Citrus",Verified
Fruit & Vegetable Processing,Zespri International,New Zealand,https://www.zespri.com,"400+","$3B+",1997,Medium Enterprise,"Kiwifruit Marketing",Verified
Oils & Fats,Bunge Limited,USA,https://www.bunge.com,"23,000+","$67B+",1818,Conglomerate,"Agribusiness, Edible Oils",Verified
Oils & Fats,Wilmar International,Singapore,https://www.wilmar-international.com,"90,000+","$65B+",1991,Conglomerate,"Palm Oil, Sugar, Grains",Verified
Oils & Fats,Cargill Oils,USA,https://www.cargill.com,"160,000+","$165B+",1865,Conglomerate,"Edible Oils, Ingredients",Verified
Oils & Fats,ADM (Archer Daniels Midland),USA,https://www.adm.com,"41,000+","$102B+",1902,Conglomerate,"Oilseeds, Grains, Ingredients",Verified
Oils & Fats,Aceites Borges Pont,Spain,https://www.borgespont.com,"500+","$300M+",1896,Medium Enterprise,"Olive Oil, Seed Oils",Verified
Oils & Fats,Olam Agri,Singapore,https://www.olamagri.com,"87,000+","$39B+",1989,Conglomerate,"Agri-commodities, Edible Oils",Verified
Oils & Fats,IOI Corporation,Malaysia,https://www.ioigroup.com,"30,000+","$5B+",1969,Large Enterprise,"Palm Oil, Oleochemicals",Verified
Oils & Fats,AAK AB,Sweden,https://www.aak.com,"4,000+","$3B+",1871,Large Enterprise,"Specialty Oils & Fats",Verified
Oils & Fats,Golden Agri-Resources,Singapore,https://www.goldenagri.com.sg,"50,000+","$9B+",1996,Large Enterprise,"Palm Oil, Oilseed Products",Verified
Oils & Fats,Sime Darby Plantation,Malaysia,https://www.simedarbyplantation.com,"80,000+","$5B+",1910,Large Enterprise,"Palm Oil, Rubber",Verified
Oils & Fats,Musim Mas Group,Singapore,https://www.musimmas.com,"20,000+","$6B+",1932,Large Enterprise,"Palm Oil, Oleochemicals",Verified
Oils & Fats,KS Oils,India,https://www.ksol.in,"1,000+","$200M+",1991,Medium Enterprise,"Edible Oils, Oilseeds",Verified
Oils & Fats,Richardson International,Canada,https://www.richardson.ca,"3,000+","$5B+",1857,Large Enterprise,"Oilseeds, Grains",Verified
Oils & Fats,Viterra,Canada,https://www.viterra.com,"20,000+","$54B+",1927,Large Enterprise,"Grain Handling, Oilseeds",Verified
Oils & Fats,Mewah International,Singapore,https://www.mewah.com,"5,000+","$4B+",1957,Large Enterprise,"Edible Oils, Fats",Verified
Oils & Fats,Fuji Oil Holdings,Japan,https://www.fujioilholdings.com,"4,000+","$2B+",1950,Large Enterprise,"Cocoa, Oils, Fats",Verified
Oils & Fats,Deoleo SA,Spain,https://www.deoleo.com,"800+","$800M+",1988,Medium Enterprise,"Olive Oil, Seed Oils",Verified
Oils & Fats,Corbion,Netherlands,https://www.corbion.com,"2,500+","$1B+",1906,Large Enterprise,"Biobased Ingredients, Oils",Verified
Oils & Fats,Avena Nordic Grain,Sweden,https://www.avena.fi,"200+","$100M+",2005,Small Enterprise,"Oats, Oat Oil",Verified
Frozen Foods,Nestlé Frozen Foods,Switzerland,https://www.nestle.com,"273,000+","$99B+",1866,Conglomerate,"Pizza, Meals, Vegetables",Verified
Frozen Foods,Conagra Brands (Frozen),USA,https://www.conagrabrands.com,"18,000+","$12B+",1919,Conglomerate,"Frozen Meals, Snacks, Vegetables",Verified
Frozen Foods,Nomad Foods,UK,https://www.nomadfoods.com,"6,000+","$3B+",2015,Large Enterprise,"Frozen Seafood, Meals, Vegetables",Verified
Frozen Foods,McCain Foods,Canada,https://www.mccain.com,"22,000+","$8B+",1957,Large Enterprise,"Frozen Potatoes, Appetizers",Verified
Frozen Foods,Ajinomoto Frozen Foods,Japan,https://www.ajinomoto.com,"37,000+","$11B+",1909,Conglomerate,"Frozen Foods, Seasonings",Verified
Frozen Foods,General Mills Frozen,USA,https://www.generalmills.com,"35,000+","$20B+",1928,Conglomerate,"Frozen Vegetables, Meals",Verified
Frozen Foods,Lamb Weston,USA,https://www.lambweston.com,"7,000+","$5B+",1950,Large Enterprise,"Frozen Potato Products",Verified
Frozen Foods,Simplot Food Group,USA,https://www.simplot.com,"10,000+","$7B+",1929,Large Enterprise,"Frozen Potatoes, Vegetables",Verified
Frozen Foods,Bellisio Foods (Charoen Pokphand),Thailand,https://www.bellisiofoods.com,"2,000+","$1B+",1970,Large Enterprise,"Frozen Meals, Entrees",Verified
Frozen Foods,Tyson Frozen Foods,USA,https://www.tysonfoods.com,"142,000+","$53B+",1935,Conglomerate,"Frozen Poultry, Prepared Foods",Verified
Frozen Foods,Rich Products Corporation,USA,https://www.richs.com,"12,000+","$4B+",1945,Large Enterprise,"Frozen Desserts, Bakery, Appetizers",Verified
Frozen Foods,Aryzta Frozen Bakery,Switzerland,https://www.aryzta.com,"10,000+","$2B+",2008,Large Enterprise,"Frozen Bakery Products",Verified
Frozen Foods,Iglo Group (Nomad Foods),UK,https://www.nomadfoods.com,"6,000+","$3B+",1966,Large Enterprise,"Frozen Fish, Vegetables, Meals",Verified
Frozen Foods,Schwan's Company,USA,https://www.schwanscompany.com,"11,000+","$3B+",1952,Large Enterprise,"Frozen Pizza, Desserts, Meals",Verified
Frozen Foods,Pinnacle Foods (Conagra),USA,https://www.conagrabrands.com,"4,500+","$3B+",1998,Large Enterprise,"Frozen & Shelf-stable Foods",Verified
Frozen Foods,Findus Group,Switzerland,https://www.findus.com,"1,500+","$500M+",1945,Medium Enterprise,"Frozen Foods, Vegetables",Verified
Frozen Foods,Maruha Nichiro Corporation,Japan,https://www.maruha-nichiro.co.jp,"22,000+","$8B+",1882,Large Enterprise,"Frozen Seafood, Processed Foods",Verified
Frozen Foods,Greencore Group,Ireland,https://www.greencore.com,"12,000+","$2B+",1991,Large Enterprise,"Convenience Foods, Sandwiches",Verified
Frozen Foods,Oetker Frozen Products,Germany,https://www.oetker.com,"38,000+","$16B+",1891,Conglomerate,"Frozen Pizza, Convenience Foods",Verified
Snack Foods,PepsiCo Frito-Lay,USA,https://www.pepsico.com,"309,000+","$86B+",1965,Conglomerate,"Potato Chips, Snacks, Beverages",Verified
Snack Foods,Kellogg's Snacks,USA,https://www.kelloggs.com,"31,000+","$15B+",1906,Conglomerate,"Crackers, Snack Bars, Cookies",Verified
Snack Foods,Mars Snacking,USA,https://www.mars.com,"140,000+","$45B+",1911,Conglomerate,"Chocolate, Candy, Snacks",Verified
Snack Foods,Hershey Snacks,USA,https://www.thehersheycompany.com,"18,000+","$10B+",1894,Large Enterprise,"Chocolate, Candy, Snacks",Verified
Snack Foods,Mondelez Snacks,USA,https://www.mondelezinternational.com,"80,000+","$36B+",2012,Conglomerate,"Biscuits, Chocolate, Gum",Verified
Snack Foods,Calbee,Japan,https://www.calbee.co.jp,"5,000+","$2B+",1949,Large Enterprise,"Potato Chips, Snacks",Verified
Snack Foods,J&J Snack Foods,USA,https://www.jjsnack.com,"4,000+","$1B+",1971,Large Enterprise,"Pretzels, Churros, Ice Cream",Verified
Snack Foods,Snyder's-Lance (Campbell Soup),USA,https://www.campbellsnacks.com,"5,000+","$2B+",2009,Large Enterprise,"Pretzels, Crackers, Cookies",Verified
Snack Foods,Intersnack Group,Germany,https://www.intersnack.com,"3,000+","$1B+",1968,Large Enterprise,"Nuts, Crisps, Snacks",Verified
Snack Foods,Jack Link's Protein Snacks,USA,https://www.jacklinks.com,"7,000+","$2B+",1885,Large Enterprise,"Jerky, Meat Snacks",Verified
Snack Foods,Pladis Snacks,UK,https://www.pladisglobal.com,"25,000+","$4B+",2016,Large Enterprise,"Biscuits, Crackers, Wafers",Verified
Snack Foods,UTZ Brands,USA,https://www.utzsnacks.com,"1,800+","$1B+",1921,Large Enterprise,"Potato Chips, Snacks",Verified
Snack Foods,Want Want China,China,https://www.want-want.com,"60,000+","$4B+",1962,Large Enterprise,"Rice Crackers, Snacks, Beverages",Verified
Snack Foods,Italpasta,Canada,https://www.italpasta.com,"300+","$200M+",1987,Medium Enterprise,"Pasta, Snacks",Verified
Snack Foods,Old Dutch Foods,Canada,https://www.olddutchfoods.com,"1,200+","$400M+",1934,Medium Enterprise,"Potato Chips, Snacks",Verified
Snack Foods,Pringles (Kellogg's),USA,https://www.pringles.com,"31,000+","$15B+",1968,Conglomerate,"Stackable Potato Crisps",Verified
Snack Foods,Walker's Snacks (PepsiCo),UK,https://www.walkers.co.uk,"309,000+","$86B+",1948,Conglomerate,"Potato Crisps, Snacks",Verified
Snack Foods,Diamond Foods (Snyder's-Lance),USA,https://www.diamondnuts.com,"1,200+","$900M+",1912,Medium Enterprise,"Nuts, Snacks",Verified
Soft Drinks,Coca-Cola Company,USA,https://www.coca-colacompany.com,"82,000+","$43B+",1886,Conglomerate,"Sparkling Beverages, Juices",Verified
Soft Drinks,PepsiCo Beverages,USA,https://www.pepsico.com,"309,000+","$86B+",1965,Conglomerate,"Carbonated Drinks, Juices, Water",Verified
Soft Drinks,Red Bull,Austria,https://www.redbull.com,"15,000+","$9B+",1987,Large Enterprise,"Energy Drinks, Media",Verified
Soft Drinks,Keurig Dr Pepper,USA,https://www.keurigdrpepper.com,"28,000+","$14B+",2018,Conglomerate,"Coffee, Carbonated Soft Drinks",Verified
Soft Drinks,Monster Beverage,USA,https://www.monsterbevcorp.com,"4,300+","$7B+",1935,Large Enterprise,"Energy Drinks, Beverages",Verified
Soft Drinks,National Beverage Corp,USA,https://www.nationalbeverage.com,"1,400+","$1B+",1985,Large Enterprise,"Sparkling Waters, Soft Drinks",Verified
Soft Drinks,Asahi Soft Drinks,Japan,https://www.asahigroup-holdings.com,"40,000+","$19B+",1889,Conglomerate,"Tea, Coffee, Soft Drinks",Verified
Soft Drinks,Kirin Beverage,Japan,https://www.kirinholdings.com,"40,000+","$16B+",1885,Conglomerate,"Tea, Coffee, Soft Drinks",Verified
Soft Drinks,Suntory Beverage,Japan,https://www.suntory.com,"44,000+","$22B+",1899,Conglomerate,"Tea, Coffee, Soft Drinks",Verified
Soft Drinks,F&N Beverages,Singapore,https://www.fnn.com.sg,"6,000+","$2B+",1883,Large Enterprise,"Soft Drinks, Dairy Beverages",Verified
Soft Drinks,Prasi Group (Squirt),Mexico,https://www.prasigroup.com,"1,000+","$300M+",1940,Medium Enterprise,"Soft Drinks, Beverages",Verified
Soft Drinks,Tingyi (Cayman Islands),China,https://www.tingyi.com,"80,000+","$9B+",1992,Large Enterprise,"Instant Noodles, Beverages",Verified
Soft Drinks,Otsuka Pharmaceutical Beverages,Japan,https://www.otsuka.co.jp,"47,000+","$13B+",1921,Conglomerate,"Nutraceutical Beverages",Verified
Soft Drinks,Britvic plc,UK,https://www.britvic.com,"4,000+","$2B+",1845,Large Enterprise,"Soft Drinks, Mixers",Verified
Soft Drinks,Parle Agro,India,https://www.parleagro.com,"2,000+","$500M+",1949,Medium Enterprise,"Soft Drinks, Packaged Water",Verified
Soft Drinks,JDE Peet's Beverages,Netherlands,https://www.jdepeets.com,"20,000+","$9B+",2015,Large Enterprise,"Coffee, Tea, Beverages",Verified
Soft Drinks,Cott Corporation,Canada,https://www.bluebuffalo.com,"11,000+","$3B+",1955,Large Enterprise,"Beverages, Water Filtration",Verified
Soft Drinks,Big Red Inc.,USA,https://www.bigred.com,"200+","$100M+",1937,Small Enterprise,"Soft Drinks, Cream Soda",Verified
Alcoholic Beverages,Diageo plc,UK,https://www.diageo.com,"28,000+","$21B+",1997,Conglomerate,"Spirits, Beer, Wine",Verified
Alcoholic Beverages,Anheuser-Busch InBev,Belgium,https://www.ab-inbev.com,"169,000+","$57B+",2008,Conglomerate,"Beer, Malt Beverages",Verified
Alcoholic Beverages,Heineken N.V.,Netherlands,https://www.theheinekencompany.com,"85,000+","$33B+",1864,Conglomerate,"Beer, Cider",Verified
Alcoholic Beverages,Pernod Ricard,France,https://www.pernod-ricard.com,"19,000+","$13B+",1975,Conglomerate,"Spirits, Wine",Verified
Alcoholic Beverages,Constellation Brands,USA,https://www.cbrands.com,"10,000+","$10B+",1945,Large Enterprise,"Beer, Wine, Spirits",Verified
Alcoholic Beverages,Kirin Holdings,Japan,https://www.kirinholdings.com,"40,000+","$16B+",1885,Conglomerate,"Beer, Beverages, Pharma",Verified
Alcoholic Beverages,Asahi Group Holdings,Japan,https://www.asahigroup-holdings.com,"40,000+","$19B+",1889,Conglomerate,"Beer, Spirits, Soft Drinks",Verified
Alcoholic Beverages,Suntory Holdings,Japan,https://www.suntory.com,"44,000+","$22B+",1899,Conglomerate,"Spirits, Beer, Soft Drinks",Verified
Alcoholic Beverages,Moët Hennessy Louis Vuitton (LVMH),France,https://www.lvmh.com,"196,000+","$93B+",1987,Conglomerate,"Wine, Spirits, Champagne",Verified
Alcoholic Beverages,Carlsberg Group,Denmark,https://www.carlsberggroup.com,"41,000+","$11B+",1847,Conglomerate,"Beer, Beverages",Verified
Alcoholic Beverages,Brown-Forman Corporation,USA,https://www.brown-forman.com,"5,500+","$4B+",1870,Large Enterprise,"Spirits, Wine",Verified
Alcoholic Beverages,Treasury Wine Estates,Australia,https://www.tweglobal.com,"2,500+","$2B+",2011,Large Enterprise,"Wine",Verified
Alcoholic Beverages,Thai Beverage,Thailand,https://www.thaibev.com,"50,000+","$7B+",2003,Large Enterprise,"Spirits, Beer, Non-Alc Beverages",Verified
Alcoholic Beverages,William Grant & Sons,UK,https://www.williamgrant.com,"2,000+","$1B+",1887,Medium Enterprise,"Spirits, Whisky",Verified
Alcoholic Beverages,Remy Cointreau,France,https://www.remy-cointreau.com,"2,000+","$1B+",1724,Medium Enterprise,"Cognac, Liqueurs",Verified
Alcoholic Beverages,Bacardi Limited,Bermuda,https://www.bacardilimited.com,"7,000+","$6B+",1862,Large Enterprise,"Spirits, Rum",Verified
Alcoholic Beverages,Edrington Group,UK,https://www.edrington.com,"3,500+","$1B+",1860,Medium Enterprise,"Spirits, Whisky",Verified
Alcoholic Beverages,Beam Suntory,USA,https://www.beamsuntory.com,"5,000+","$5B+",2014,Large Enterprise,"Spirits, Whisky",Verified
Alcoholic Beverages,Molson Coors Beverage Company,USA,https://www.molsoncoors.com,"17,000+","$11B+",2005,Large Enterprise,"Beer, Malt Beverages",Verified
Coffee & Tea,Nestlé Coffee Brands,Switzerland,https://www.nestle.com,"273,000+","$99B+",1866,Conglomerate,"Instant Coffee, Capsules",Verified
Coffee & Tea,JDE Peet's,Netherlands,https://www.jdepeets.com,"20,000+","$9B+",2015,Large Enterprise,"Coffee, Tea",Verified
Coffee & Tea,Starbucks Coffee Company,USA,https://www.starbucks.com,"402,000+","$36B+",1971,Conglomerate,"Coffee Shops, Roasting",Verified
Coffee & Tea,Lavazza Group,Italy,https://www.lavazza.com,"4,000+","$3B+",1895,Large Enterprise,"Coffee Roasting",Verified
Coffee & Tea,Strauss Group Coffee,Israel,https://www.strauss-group.com,"15,000+","$2B+",1936,Large Enterprise,"Coffee, Water, Dairy",Verified
Coffee & Tea,Tata Consumer Products,India,https://www.tataconsumer.com,"3,500+","$2B+",1962,Large Enterprise,"Tea, Coffee, Water",Verified
Coffee & Tea,Keurig Dr Pepper Coffee,USA,https://www.keurigdrpepper.com,"28,000+","$14B+",2018,Conglomerate,"Coffee, Beverages",Verified
Coffee & Tea,UCC Ueshima Coffee,Japan,https://www.ucc.co.jp,"2,000+","$1B+",1933,Medium Enterprise,"Coffee Roasting, Vending",Verified
Coffee & Tea,Sara Lee Bakery Group (JDE),Netherlands,https://www.saraleedesserts.com,"1,000+","$500M+",1939,Medium Enterprise,"Bakery, Desserts",Verified
Coffee & Tea,Dunkin' Brands,USA,https://www.dunkinbrands.com,"21,000+","$1B+",1950,Large Enterprise,"Coffee, Baked Goods",Verified
Coffee & Tea,Illycaffè,Italy,https://www.illy.com,"1,400+","$600M+",1933,Medium Enterprise,"Coffee Roasting",Verified
Coffee & Tea,Coffee Day Global,India,https://www.cafecoffeeday.com,"10,000+","$200M+",1996,Large Enterprise,"Coffee Shops, Vending",Verified
Coffee & Tea,Melitta Group,Germany,https://www.melitta-group.com,"4,500+","$2B+",1908,Large Enterprise,"Coffee, Filters",Verified
