Industry,Company Name,HQ Country,Website,Employee Count,Revenue Estimate,Founded,Company Size,Specialization Tags,Status
Plastic Resins,Braskem,Brazil,https://www.braskem.com,"8,000+","$18B+",2002,Large Enterprise,"Polyethylene, Polypropylene, Green Plastics",Verified
Plastic Resins,Reliance Polymers,India,https://www.ril.com,"250,000+","$100B+",1960,Conglomerate,"Polypropylene, Polyethylene, PVC",Verified
Plastic Resins,Lotte Chemical,South Korea,https://www.lottechem.com,"7,000+","$20B+",1976,Large Enterprise,"PET, PTA, Polyolefins",Verified
Plastic Resins,Sumitomo Chemical Plastics,Japan,https://www.sumitomo-chem.co.jp,"33,000+","$24B+",1913,Large Enterprise,"Engineering Plastics, Resins",Verified
Plastic Resins,Chevron Phillips Chemical,USA,https://www.cpchem.com,"5,000+","$15B+",2000,Large Enterprise,"Olefins, Polyolefins, Aromatics",Verified
Plastic Resins,TotalEnergies Polymers,France,https://www.totalenergies.com,"105,000+","$210B+",1924,Conglomerate,"Polyethylene, Polypropylene, PS",Verified
Plastic Resins,Westlake Chemical,USA,https://www.westlake.com,"8,700+","$15B+",1986,Large Enterprise,"PVC, PE, Styrenics",Verified
Plastic Resins,Indorama Ventures,Thailand,https://www.indorama.com,"24,000+","$15B+",1994,Large Enterprise,"PET, Olefins, Fibers",Verified
Plastic Resins,China National Chemical Corporation (ChemChina),China,https://www.chemchina.com,"140,000+","$70B+",2004,Large Enterprise,"Materials, Life Science, Basic Chemicals",Verified
Plastic Resins,LyondellBasell Polyolefins,Netherlands,https://www.lyondellbasell.com,"19,000+","$46B+",1953,Large Enterprise,"Polyethylene, Polypropylene, Catalysts",Verified
Plastic Resins,Sinopec Plastics,China,https://www.sinopec.com,"553,000+","$471B+",2000,Large Enterprise,"Synthetic Resins, Petrochemicals",Verified
Dyes & Pigments,DIC Corporation,Japan,https://www.dic-global.com,"22,000+","$8B+",1908,Large Enterprise,"Printing Inks, Pigments, Compounds",Verified
Dyes & Pigments,Clariant Pigments,Switzerland,https://www.clariant.com,"11,000+","$5B+",1995,Large Enterprise,"Pigments, Masterbatches, Additives",Verified
Dyes & Pigments,BASF Colors & Effects,Germany,https://www.basf.com,"111,000+","$87B+",1865,Conglomerate,"Pigments, Dyes, Effect Materials",Verified
Dyes & Pigments,Sudarshan Chemical Industries,India,https://www.sudarshan.com,"2,000+","$300M+",1951,Medium Enterprise,"Organic Pigments, Agro Chemicals",Verified
Dyes & Pigments,Huntsman Pigments,USA,https://www.huntsman.com,"9,000+","$8B+",1970,Large Enterprise,"TiO2, Color Pigments, Additives",Verified
Dyes & Pigments,Kronos Worldwide,USA,https://www.kronosww.com,"1,600+","$2B+",1916,Medium Enterprise,"Titanium Dioxide Pigments",Verified
Dyes & Pigments,Tronox Holdings,USA,https://www.tronox.com,"6,500+","$3B+",2005,Large Enterprise,"Titanium Dioxide, Zircon",Verified
Dyes & Pigments,Atul Ltd,India,https://www.atul.co.in,"2,500+","$600M+",1947,Medium Enterprise,"Dyes, Agrochemicals, Pharmaceuticals",Verified
Dyes & Pigments,Heubach GmbH,Germany,https://www.heubachcolor.com,"1,000+","$500M+",1828,Medium Enterprise,"Organic Pigments, Complex Inorganic Color Pigments",Verified
Dyes & Pigments,Kiri Industries,India,https://www.kiriindustries.com,"2,000+","$200M+",1975,Medium Enterprise,"Reactive Dyes, Dye Intermediates",Verified
Dyes & Pigments,Lanxess Inorganic Pigments,Germany,https://www.lanxess.com,"13,000+","$8B+",2004,Large Enterprise,"Iron Oxide Pigments, Chromium Chemicals",Verified
Dyes & Pigments,Toyo Ink SC Holdings,Japan,https://www.toyoinkgroup.com,"7,000+","$2B+",1896,Large Enterprise,"Printing Inks, Pigments, Functional Materials",Verified
Dyes & Pigments,Cabot Corporation,USA,https://www.cabotcorp.com,"4,500+","$4B+",1882,Medium Enterprise,"Carbon Black, Fumed Silica, Masterbatches",Verified
Dyes & Pigments,Merck KGaA Pigments,Germany,https://www.merckgroup.com,"57,000+","$23B+",1668,Conglomerate,"Effect Pigments, Luster Pigments",Verified
Dyes & Pigments,Ferro Corporation,USA,https://www.ferro.com,"3,500+","$1B+",1919,Medium Enterprise,"Coatings, Colors, Ceramics",Verified
Dyes & Pigments,Cathay Industries Group,France,https://www.cathayindustries.com,"500+","$200M+",1975,Small Enterprise,"Iron Oxide Pigments",Verified
Dyes & Pigments,Trust Chem Co.,China,https://www.trustchem.com,"500+","$150M+",1998,Small Enterprise,"Organic Pigments, Dyes Intermediates",Verified
Dyes & Pigments,Archroma,Switzerland,https://www.archroma.com,"3,000+","$1B+",2013,Medium Enterprise,"Textile Specialties, Paper Solutions, Emulsion Products",Verified
Dyes & Pigments,Organic Dyes and Pigments,USA,https://www.organicdye.com,"100+","$20M+",1970,Small Enterprise,"Dyes, Pigments, Colorants",Verified
Dyes & Pigments,Koel Colours Pvt. Ltd.,India,https://www.koelcolours.com,"200+","$30M+",1976,Small Enterprise,"Pigments, Dyes, Masterbatches",Verified
Industrial Cleaners,Ecolab Inc.,USA,https://www.ecolab.com,"47,000+","$15B+",1923,Large Enterprise,"Institutional, Healthcare, Industrial Cleaning",Verified
Industrial Cleaners,Diversey Holdings,USA,https://www.diversey.com,"9,000+","$3B+",1923,Medium Enterprise,"Hygiene, Cleaning, Infection Prevention",Verified
Industrial Cleaners,3M Industrial Cleaning,USA,https://www.3m.com,"92,000+","$34B+",1902,Conglomerate,"Abrasive, Cleaning, Surface Conditioning",Verified
