Industry,Company Name,HQ Country,Website,Employee Count,Revenue Estimate,Founded,Company Size,Specialization Tags,Status
Investment Banking,PJT Partners,USA,https://www.pjtpartners.com,"600+","$1B+",2015,Medium Enterprise,"Strategic Advisory, Restructuring, Fund Placement",Verified
Investment Banking,Evercore,USA,https://www.evercore.com,"2,100+","$2.7B+",1995,Large Enterprise,"Advisory, Equities, Investment Management",Verified
Investment Banking,Centerview Partners,USA,https://www.centerviewpartners.com,"400+","$1B+",2006,Medium Enterprise,"M&A Advisory, Restructuring",Verified
Investment Banking,Perella Weinberg Partners,USA,https://www.pwpartners.com,"700+","$700M+",2006,Medium Enterprise,"Advisory, Restructuring",Verified
Investment Banking,Greenhill & Co.,USA,https://www.greenhill.com,"400+","$300M+",1996,Medium Enterprise,"Independent Financial Advisory",Verified
Investment Banking,Houlihan Lokey,USA,https://www.hl.com,"2,700+","$2B+",1972,Large Enterprise,"M&A, Restructuring, Financial Opinions",Verified
Investment Banking,Guggenheim Partners,USA,https://www.guggenheimpartners.com,"3,200+","$2B+",1999,Large Enterprise,"Investment Banking, Investment Management",Verified
Investment Banking,Cowen Inc.,USA,https://www.cowen.com,"1,400+","$1B+",1918,Large Enterprise,"Investment Banking, Research, Sales & Trading",Verified
Investment Banking,Piper Sandler,USA,https://www.pipersandler.com,"1,500+","$1B+",1895,Large Enterprise,"Investment Banking, Asset Management",Verified
Investment Banking,William Blair,USA,https://www.williamblair.com,"1,800+","$1B+",1935,Large Enterprise,"Investment Banking, Asset Management",Verified
Investment Banking,Stifel Financial,USA,https://www.stifel.com,"9,000+","$4B+",1890,Large Enterprise,"Wealth Management, Investment Banking",Verified
Investment Banking,Raymond James,USA,https://www.raymondjames.com,"18,000+","$12B+",1962,Large Enterprise,"Wealth Management, Investment Banking, Asset Mgmt",Verified
Investment Banking,Canaccord Genuity,Canada,https://www.canaccordgenuity.com,"3,600+","$1.5B+",1950,Large Enterprise,"Wealth Management, Investment Banking",Verified
Asset Management,BlackRock,USA,https://www.blackrock.com,"19,800+","$18B+",1988,Conglomerate,"iShares, Aladdin, Institutional, ETFs",Verified
Asset Management,Vanguard Group,USA,https://www.vanguard.com,"20,000+","$8B+",1975,Conglomerate,"Index Funds, ETFs, Low-Cost Investing",Verified
Asset Management,Fidelity Investments,USA,https://www.fidelity.com,"74,000+","$25B+",1946,Conglomerate,"Retail Brokerage, Fund Management, 401(k)",Verified
Asset Management,State Street Global Advisors,USA,https://www.ssga.com,"42,000+ (State Street)","$13B+ (State Street)",1978,Large Enterprise,"SPDR ETFs, Institutional Asset Management",Verified
Asset Management,PIMCO,USA,https://www.pimco.com,"3,100+","$4B+",1971,Large Enterprise,"Fixed Income, ETFs, Alternatives",Verified
Asset Management,Capital Group,USA,https://www.capitalgroup.com,"9,000+","$8B+",1931,Large Enterprise,"American Funds, Active Equity, Fixed Income",Verified
Asset Management,Franklin Templeton,USA,https://www.franklintempleton.com,"10,000+","$8B+",1947,Large Enterprise,"Mutual Funds, Alternatives, ETFs",Verified
Asset Management,T. Rowe Price,USA,https://www.troweprice.com,"8,000+","$7B+",1937,Large Enterprise,"Mutual Funds, Retirement Services, Active Mgmt",Verified
Asset Management,Amundi,France,https://www.amundi.com,"5,300+","$3B+",2010,Large Enterprise,"ETF, Indexing, Active Management, Europe",Verified
Asset Management,Nuveen,USA,https://www.nuveen.com,"2,300+","$2B+",1898,Large Enterprise,"TIAA Affiliate, Alternatives, Municipal",Verified
Asset Management,Invesco,USA,https://www.invesco.com,"8,000+","$6B+",1935,Large Enterprise,"Active, Passive, Alternatives, QQQ",Verified
Asset Management,Schroders,UK,https://www.schroders.com,"6,000+","$3B+",1804,Large Enterprise,"Active Management, Private Assets, Wealth",Verified
Asset Management,AXA Investment Managers,France,https://www.axa-im.com,"2,500+","$1B+",1994,Large Enterprise,"Fixed Income, Equities, Alternatives",Verified
Asset Management,Nomura Asset Management,Japan,https://www.nomura.com,"29,000+ (Nomura)","$16B+ (Nomura)",1925,Conglomerate,"Equity, Fixed Income, Real Estate",Verified
Asset Management,AllianceBernstein,USA,https://www.alliancebernstein.com,"4,600+","$4B+",1967,Large Enterprise,"Active Management, Research, Private Wealth",Verified
Asset Management,Legg Mason,USA,https://www.leggmason.com,"3,300+","$3B+",1899,Large Enterprise,"(Acquired by Franklin Templeton)",Verified
Asset Management,Man Group,UK,https://www.man.com,"1,400+","$1B+",1783,Large Enterprise,"Alternative Investments, Quant, Long-Only",Verified
Asset Management,DWS Group,Germany,https://www.dws.com,"4,200+","$2.5B+",1956,Large Enterprise,"Active, Passive, Alternatives, ESG",Verified
Asset Management,Janus Henderson,UK,https://www.janushenderson.com,"2,200+","$2B+",1934,Large Enterprise,"Active Investment Management, Equities",Verified
Insurance Underwriting,Allianz,Germany,https://www.allianz.com,"155,000+","$150B+",1890,Conglomerate,"P&C, Life, Health, Asset Management",Verified
Insurance Underwriting,AXA,France,https://www.axa.com,"92,000+","$110B+",1816,Conglomerate,"P&C, Life, Savings, Health",Verified
Insurance Underwriting,Ping An Insurance,China,https://www.pingan.com,"362,000+","$165B+",1988,Conglomerate,"Life, P&C, Banking, Tech",Verified
Insurance Underwriting,Prudential Financial,USA,https://www.prudential.com,"40,000+","$60B+",1875,Conglomerate,"Life Insurance, Annuities, Retirement",Verified
Insurance Underwriting,MetLife,USA,https://www.metlife.com,"45,000+","$70B+",1868,Conglomerate,"Life, Annuities, Employee Benefits",Verified
Insurance Underwriting,China Life Insurance,China,https://www.chinalife.com.cn,"183,000+","$135B+",1949,Conglomerate,"Life, Health, Annuity, Asset Management",Verified
Insurance Underwriting,Munich Re,Germany,https://www.munichre.com,"40,000+","$70B+",1880,Conglomerate,"Reinsurance, Primary Insurance, ERGO",Verified
Insurance Underwriting,Zurich Insurance Group,Switzerland,https://www.zurich.com,"55,000+","$55B+",1872,Conglomerate,"P&C, Life, Farmers",Verified
Insurance Underwriting,Generali Group,Italy,https://www.generali.com,"82,000+","$95B+",1831,Conglomerate,"Life, P&C, Asset Management",Verified
Insurance Underwriting,AIA Group,Hong Kong,https://www.aia.com,"23,000+","$40B+",1919,Conglomerate,"Life, Health, Retirement, Asia",Verified
Insurance Underwriting,Aviva,UK,https://www.aviva.com,"22,000+","$20B+",1696,Conglomerate,"Life, General, Health, UK & Canada",Verified
Insurance Underwriting,Prudential plc,UK,https://www.prudentialplc.com,"45,000+","$20B+",1848,Conglomerate,"Life, Health, Asia & Africa",Verified
Insurance Underwriting,New York Life,USA,https://www.newyorklife.com,"12,000+","$25B+",1845,Large Enterprise,"Mutual Company, Life Insurance, Annuities",Verified
Insurance Underwriting,Swiss Re,Switzerland,https://www.swissre.com,"14,000+","$45B+",1863,Large Enterprise,"Property & Casualty Reinsurance, Life Re",Verified
Insurance Underwriting,Tokio Marine,Japan,https://www.tokiomarinehd.com,"40,000+","$40B+",1879,Conglomerate,"P&C, Life, International",Verified
Insurance Underwriting,Legal & General,UK,https://www.legalandgeneral.com,"9,500+","$80B+",1836,Conglomerate,"Life, Pensions, Investment Management",Verified
Insurance Underwriting,Nippon Life,Japan,https://www.nissay.co.jp,"72,000+","$90B+",1889,Conglomerate,"Life, Annuity, Health, Asset Management",Verified
Insurance Underwriting,Manulife,Canada,https://www.manulife.com,"38,000+","$50B+",1887,Conglomerate,"Insurance, Wealth, Asset Management",Verified
FinTech,Stripe,USA,https://stripe.com,"8,000+","$14B+",2010,Large Enterprise,"Payments Processing, APIs, Treasury",Verified
FinTech,Square,USA,https://squareup.com,"12,000+","$17B+",2009,Large Enterprise,"POS, Business Software, Banking",Verified
FinTech,Adyen,Netherlands,https://www.adyen.com,"3,000+","$1.5B+",2006,Large Enterprise,"Unified Payments, Global Enterprise",Verified
FinTech,PayPal,USA,https://www.paypal.com,"29,000+","$27B+",1998,Conglomerate,"Digital Wallets, Online Payments, Venmo",Verified
FinTech,Ant Group,China,https://www.antgroup.com,"10,000+","$20B+",2014,Conglomerate,"Alipay, Digital Payments, Credit Scoring",Verified
FinTech,Klarna,Sweden,https://www.klarna.com,"5,000+","$2B+",2005,Large Enterprise,"BNPL, Shopping, Banking",Verified
FinTech,Robinhood,USA,https://robinhood.com,"2,300+","$2B+",2013,Large Enterprise,"Commission-Free Trading, Retail Investing",Verified
FinTech,Revolut,UK,https://www.revolut.com,"8,000+","$1B+",2015,Large Enterprise,"Neobank, FX, Trading, Crypto",Verified
FinTech,Chime,USA,https://www.chime.com,"1,400+","$1B+",2013,Medium Enterprise,"Neobank, Fee-Free Banking, Early Pay",Verified
FinTech,Plaid,USA,https://plaid.com,"1,200+","$300M+",2013,Medium Enterprise,"Financial Data APIs, Open Banking",Verified
FinTech,SoFi,USA,https://www.sofi.com,"4,800+","$2B+",2011,Large Enterprise,"Neobank, Lending, Investing, Refinancing",Verified
FinTech,TransferWise (Wise),UK,https://wise.com,"5,000+","$1B+",2011,Large Enterprise,"International Money Transfers, Borderless",Verified
FinTech,Blockchain.com,UK,https://www.blockchain.com,"300+","$200M+",2011,Medium Enterprise,"Crypto Wallet, Exchange, Data",Verified
FinTech,Coinbase,USA,https://www.coinbase.com,"4,900+","$3B+",2012,Large Enterprise,"Crypto Exchange, Custody, Institutional",Verified
FinTech,Nubank,Brazil,https://nubank.com.br,"8,000+","$5B+",2013,Large Enterprise,"Neobank, Credit Cards, Latin America",Verified
FinTech,Ripple,USA,https://ripple.com,"600+","$500M+",2012,Medium Enterprise,"Blockchain, Cross-Border Payments, XRP",Verified
FinTech,Affirm,USA,https://www.affirm.com,"2,500+","$2B+",2012,Large Enterprise,"Point-of-Sale Loans, BNPL",Verified
FinTech,Marqeta,USA,https://www.marqeta.com,"600+","$500M+",2010,Medium Enterprise,"Modern Card Issuing, APIs",Verified
Stock Exchanges,NYSE (Intercontinental Exchange),USA,https://www.nyse.com,"9,000+","$8B+",1817,Large Enterprise,"Equities, Listings, Data, Fixed Income",Verified
Stock Exchanges,Nasdaq,USA,https://www.nasdaq.com,"6,000+","$6B+",1971,Large Enterprise,"Technology, Listings, Data, Analytics",Verified
Stock Exchanges,London Stock Exchange Group,UK,https://www.lseg.com,"25,000+","$10B+",1801,Conglomerate,"Capital Markets, Data, Analytics, Post-Trade",Verified
Stock Exchanges,Japan Exchange Group,Japan,https://www.jpx.co.jp,"1,800+","$2B+",2013,Large Enterprise,"Tokyo Stock Exchange, Osaka Exchange",Verified
Stock Exchanges,Shanghai Stock Exchange,China,https://english.sse.com.cn,"1,000+","$1B+",1990,Large Enterprise,"Equities, Bonds, Derivatives",Verified
Stock Exchanges,Hong Kong Exchanges,China,https://www.hkex.com.hk,"2,500+","$2B+",1891,Large Enterprise,"Listings, Securities, Derivatives, Clearing",Verified
Stock Exchanges,Euronext,Netherlands,https://www.euronext.com,"2,000+","$1.5B+",2000,Large Enterprise,"Pan-European Exchange, Amsterdam, Paris",Verified
Stock Exchanges,Deutsche Börse,Germany,https://www.deutsche-boerse.com,"6,000+","$4B+",1992,Large Enterprise,"Xetra, Eurex, Clearstream, Market Data",Verified
Stock Exchanges,SIX Swiss Exchange,Switzerland,https://www.six-group.com,"4,500+","$2B+",1850,Large Enterprise,"Swiss Exchange, Securities Services, Payments",Verified
Stock Exchanges,TMX Group,Canada,https://www.tmx.com,"1,200+","$1B+",1852,Large Enterprise,"Toronto Stock Exchange, Derivatives, Clearing",Verified
Stock Exchanges,BSE India,India,https://www.bseindia.com,"1,000+","$200M+",1875,Large Enterprise,"Equities, Derivatives, SME Platform",Verified
Stock Exchanges,ASX Australia,Australia,https://www.asx.com.au,"600+","$700M+",1987,Large Enterprise,"Listings, Trading, Clearing, Settlement",Verified
Stock Exchanges,Korea Exchange,South Korea,https://global.krx.co.kr,"800+","$500M+",1956,Large Enterprise,"KOSPI, KOSDAQ, Derivatives",Verified
Stock Exchanges,B3 Brazil,Brazil,https://www.b3.com.br,"2,500+","$2B+",1890,Large Enterprise,"Equities, Fixed Income, Derivatives",Verified
Stock Exchanges,Saudi Stock Exchange,Saudi Arabia,https://www.saudiexchange.sa,"500+","$300M+",2007,Medium Enterprise,"Tadawul, Equities, Debt",Verified
Stock Exchanges,Singapore Exchange,Singapore,https://www.sgx.com,"1,000+","$800M+",1999,Large Enterprise,"Securities, Derivatives, FX, Commodities",Verified
Stock Exchanges,National Stock Exchange India,India,https://www.nseindia.com,"1,200+","$300M+",1992,Large Enterprise,"Equities, Derivatives, India VIX",Verified
Stock Exchanges,Bolsa Mexicana,Mexico,https://www.bmv.com.mx,"500+","$200M+",1894,Medium Enterprise,"Mexican Stock Exchange, Derivatives",Verified
Private Equity,Blackstone,USA,https://www.blackstone.com,"4,500+","$10B+",1985,Conglomerate,"Real Estate, Private Equity, Credit, Hedge Funds",Verified
Private Equity,KKR & Co.,USA,https://www.kkr.com,"4,000+","$5B+",1976,Conglomerate,"Private Equity, Real Estate, Credit",Verified
Private Equity,Carlyle Group,USA,https://www.carlyle.com,"1,900+","$3B+",1987,Large Enterprise,"Private Equity, Credit, Real Estate, Solutions",Verified
Private Equity,TPG Capital,USA,https://www.tpg.com,"1,600+","$2B+",1992,Large Enterprise,"Private Equity, Impact, Real Estate",Verified
Private Equity,Apollo Global Management,USA,https://www.apollo.com,"2,600+","$5B+",1990,Conglomerate,"Private Equity, Credit, Real Estate",Verified
Private Equity,CVC Capital Partners,Luxembourg,https://www.cvc.com,"700+","$1B+",1981,Large Enterprise,"Private Equity, Credit",Verified
Private Equity,Warburg Pincus,USA,https://www.warburgpincus.com,"600+","$1B+",1966,Large Enterprise,"Growth Investing, Private Equity",Verified
Private Equity,EQT Partners,Sweden,https://www.eqtgroup.com,"1,200+","$2B+",1994,Large Enterprise,"Private Equity, Infrastructure, Real Estate",Verified
Private Equity,Advent International,USA,https://www.adventinternational.com,"500+","$1B+",1984,Large Enterprise,"Private Equity, Global",Verified
Private Equity,Bain Capital,USA,https://www.baincapital.com,"1,500+","$2B+",1984,Large Enterprise,"Private Equity, Venture, Credit, Public",Verified
Private Equity,Vista Equity Partners,USA,https://www.vistaequitypartners.com,"900+","$1B+",2000,Large Enterprise,"Enterprise Software, Technology, Data",Verified
Private Equity,Thoma Bravo,USA,https://www.thomabravo.com,"200+","$1B+",2008,Large Enterprise,"Software, Technology-Enabled",Verified
Private Equity,Hellman & Friedman,USA,https://www.hf.com,"200+","$1B+",1984,Large Enterprise,"Private Equity, Growth",Verified
Private Equity,Permira,UK,https://www.permira.com,"300+","$1B+",1985,Large Enterprise,"Private Equity, Technology, Consumer",Verified
Private Equity,Silver Lake,USA,https://www.silverlake.com,"500+","$1B+",1999,Large Enterprise,"Technology, Tech-Enabled",Verified
Private Equity,General Atlantic,USA,https://www.generalatlantic.com,"600+","$1B+",1980,Large Enterprise,"Growth Equity, Global",Verified
Private Equity,Clayton Dubilier & Rice,USA,https://www.cdr-inc.com,"100+","$1B+",1978,Large Enterprise,"Corporate Carve-Outs, Industrials",Verified
Private Equity,Leonard Green & Partners,USA,https://www.leonardgreen.com,"100+","$1B+",1989,Large Enterprise,"Consumer, Retail, Healthcare, Services",Verified
Private Equity,Neuberger Berman,USA,https://www.nb.com,"2,700+","$3B+",1939,Large Enterprise,"Asset Management, Private Equity",Verified
Hedge Funds,Bridgewater Associates,USA,https://www.bridgewater.com,"1,500+","$5B+",1975,Large Enterprise,"Global Macro, Pure Alpha, All Weather",Verified
Hedge Funds,Renaissance Technologies,USA,https://www.rentec.com,"300+","$7B+",1982,Large Enterprise,"Quantitative, Systematic, Medallion Fund",Verified
Hedge Funds,Man Group,UK,https://www.man.com,"1,400+","$1B+",1783,Large Enterprise,"Alternative Investments, Quant, Long-Only",Verified
Hedge Funds,Citadel,USA,https://www.citadel.com,"4,000+","$22B+",1990,Conglomerate,"Multi-Strategy, Securities, Citadel Securities",Verified
Hedge Funds,Two Sigma,USA,https://www.twosigma.com,"1,800+","$2B+",2001,Large Enterprise,"Quantitative, Data Science",Verified
Hedge Funds,Millennium Management,USA,https://www.mlp.com,"5,000+","$6B+",1989,Large Enterprise,"Multi-Strategy, Relative Value",Verified
Hedge Funds,DE Shaw & Co.,USA,https://www.deshaw.com,"2,300+","$3B+",1988,Large Enterprise,"Quantitative, Multi-Strategy",Verified
Hedge Funds,Elliott Management,USA,https://www.elliotmgmt.com,"500+","$3B+",1977,Large Enterprise,"Activist, Distressed, Multi-Strategy",Verified
Hedge Funds,Paulson & Co.,USA,https://www.paulson.com,"100+","$1B+",1994,Medium Enterprise,"Merger Arbitrage, Credit, Event-Driven",Verified
Hedge Funds,Point72 Asset Management,USA,https://www.point72.com,"2,200+","$2B+",2014,Large Enterprise,"Long/Short Equity, Multi-Strategy",Verified
Hedge Funds,Third Point,USA,https://www.thirdpoint.com,"100+","$1B+",1995,Medium Enterprise,"Activist, Event-Driven, Value",Verified
Hedge Funds,Farallon Capital,USA,https://www.faralloncapital.com,"200+","$1B+",1986,Medium Enterprise,"Value, Event-Driven, Multi-Strategy",Verified
Hedge Funds,Caxton Associates,USA,https://www.caxton.com,"200+","$1B+",1983,Medium Enterprise,"Global Macro, Discretionary",Verified
Hedge Funds,Marshall Wace,UK,https://www.marshallwace.com,"500+","$1B+",1997,Medium Enterprise,"Long/Short Equity, Quantitative, TOPS",Verified
Hedge Funds,BlueCrest Capital,UK,https://www.bluecrestcapital.com,"400+","$1B+",2000,Medium Enterprise,"Systematic, Discretionary, Multi-Strategy",Verified
Hedge Funds,TCI Fund Management,UK,https://www.tcifund.com,"50+","$1B+",2003,Small Enterprise,"Concentrated, Activist, Long-Only",Verified
Hedge Funds,AQR Capital Management,USA,https://www.aqr.com,"1,000+","$1B+",1998,Large Enterprise,"Quantitative, Alternative, Risk Premia",Verified
Hedge Funds,Appaloosa Management,USA,https://www.appaloosamanagement.com,"50+","$1B+",1993,Small Enterprise,"Deep Value, Distressed, Event-Driven",Verified
Hedge Funds,Baupost Group,USA,https://www.baupost.com,"300+","$1B+",1982,Medium Enterprise,"Value, Distressed, Opportunistic",Verified
Consumer Finance,American Express,USA,https://www.americanexpress.com,"77,000+","$60B+",1850,Conglomerate,"Charge Cards, Network, Travel, Loyalty",Verified
Consumer Finance,Discover Financial,USA,https://www.discover.com,"17,000+","$15B+",1985,Large Enterprise,"Credit Cards, Student Loans, Personal Loans",Verified
Consumer Finance,Synchrony Financial,USA,https://www.synchrony.com,"16,000+","$12B+",1932,Large Enterprise,"Private Label Credit Cards, Consumer Finance",Verified
Consumer Finance,Ally Financial,USA,https://www.ally.com,"11,000+","$9B+",1919,Large Enterprise,"Auto Finance, Digital Banking, Insurance",Verified
Consumer Finance,OneMain Financial,USA,https://www.onemainfinancial.com,"9,000+","$4B+",1920,Large Enterprise,"Personal Loans, Branch Network",Verified
Consumer Finance,Nationstar Mortgage,USA,https://www.nationstarmtg.com,"8,000+","$3B+",1994,Large Enterprise,"Mortgage Servicing, Origination",Verified
Consumer Finance,SoFi,USA,https://www.sofi.com,"4,800+","$2B+",2011,Large Enterprise,"Student Loan Refinancing, Personal Loans",Verified
Consumer Finance,LendingClub,USA,https://www.lendingclub.com,"1,200+","$1B+",2006,Medium Enterprise,"Peer-to-Peer Lending, Personal Loans",Verified
Consumer Finance,Upstart,USA,https://www.upstart.com,"600+","$500M+",2012,Medium Enterprise,"AI-Powered Lending, Personal Loans",Verified
Consumer Finance,Affirm,USA,https://www.affirm.com,"2,500+","$2B+",2012,Large Enterprise,"Point-of-Sale Loans, BNPL",Verified
Consumer Finance,KreditBee,India,https://www.kreditbee.in,"500+","$100M+",2018,Medium Enterprise,"Instant Personal Loans, India",Verified
Consumer Finance,Afterpay,Australia,https://www.afterpay.com,"1,500+","$1B+",2014,Medium Enterprise,"BNPL, Retail Payments",Verified
Consumer Finance,Klarna,Sweden,https://www.klarna.com,"5,000+","$2B+",2005,Large Enterprise,"BNPL, Shopping, Banking",Verified
Consumer Finance,Greensky,USA,https://www.greensky.com,"500+","$500M+",2006,Medium Enterprise,"Home Improvement Loans, POS Credit",Verified
Consumer Finance,Upgrade,USA,https://www.upgrade.com,"500+","$500M+",2016,Medium Enterprise,"Personal Credit, BNPL, Rewards",Verified
Consumer Finance,Best Egg,USA,https://www.bestegg.com,"500+","$500M+",2014,Medium Enterprise,"Personal Loans, Financial Health",Verified
Consumer Finance,Prosper Marketplace,USA,https://www.prosper.com,"300+","$200M+",2005,Medium Enterprise,"Peer-to-Peer Lending, Personal Loans",Verified
Consumer Finance,Avant,USA,https://www.avant.com,"500+","$500M+",2012,Medium Enterprise,"Personal Loans, Credit Cards",Verified
Credit Cards,Visa,USA,https://www.visa.com,"26,500+","$32B+",1958,Conglomerate,"Payments Network, Digital, Data",Verified
Credit Cards,Mastercard,USA,https://www.mastercard.com,"33,000+","$25B+",1966,Conglomerate,"Payments Network, Services, Technology",Verified
Credit Cards,American Express,USA,https://www.americanexpress.com,"77,000+","$60B+",1850,Conglomerate,"Charge Cards, Network, Travel, Loyalty",Verified
Credit Cards,Discover Financial,USA,https://www.discover.com,"17,000+","$15B+",1985,Large Enterprise,"Credit Cards, Student Loans, Personal Loans",Verified
Credit Cards,Capital One,USA,https://www.capitalone.com,"55,000+","$38B+",1988,Conglomerate,"Credit Cards, Banking, Auto Loans",Verified
Credit Cards,JCB Co.,Japan,https://www.global.jcb,"4,000+","$2B+",1961,Large Enterprise,"Payment Network, Japan, Asia",Verified
Credit Cards,UnionPay International,China,https://www.unionpayintl.com,"5,000+","$3B+",2002,Large Enterprise,"Payment Network, China, Global",Verified
Credit Cards,Diners Club International,USA,https://www.dinersclub.com,"N/A (Discover)","N/A (Discover)",1950,Medium Enterprise,"(Owned by Discover)",Verified
Credit Cards,Marqeta,USA,https://www.marqeta.com,"600+","$500M+",2010,Medium Enterprise,"Modern Card Issuing, APIs",Verified
Credit Cards,Green Dot,USA,https://www.greendot.com,"1,200+","$1B+",1999,Medium Enterprise,"Prepaid Cards, Banking as a Service",Verified
Credit Cards,Netspend,USA,https://www.netspend.com,"1,000+","$500M+",1999,Medium Enterprise,"Prepaid Cards, Financial Services",Verified
Credit Cards,Comdata,USA,https://www.comdata.com,"4,000+","$1B+",1969,Medium Enterprise,"Fleet Cards, Payment Solutions",Verified
Credit Cards,WEX Inc.,USA,https://www.wexinc.com,"5,800+","$2B+",1983,Large Enterprise,"Fleet, Corporate, Health Payments",Verified
Credit Cards,FleetCor,USA,https://www.fleetcor.com,"8,000+","$3B+",2000,Large Enterprise,"Fuel Cards, Business Payments",Verified
Credit Cards,Bread Financial,USA,https://www.breadfinancial.com,"7,000+","$4B+",2015,Large Enterprise,"Private Label Credit, Co-Brand Cards",Verified
Credit Cards,Deserve,USA,https://www.deserve.com,"100+","$50M+",2014,Small Enterprise,"Credit Cards for Students, Professionals",Verified
Credit Cards,Petal Card,USA,https://www.petalcard.com,"200+","$100M+",2016,Small Enterprise,"Credit Cards for No/Low Credit History",Verified
Microfinance,Grameen Bank,Bangladesh,https://www.grameen.com,"25,000+","$200M+",1983,Medium Enterprise,"Microcredit, Rural Lending, Social Business",Verified
Microfinance,BRAC,Bangladesh,https://www.brac.net,"100,000+","$1B+",1972,Conglomerate,"Microfinance, Development, Health, Education",Verified
Microfinance,Kiva,USA,https://www.kiva.org,"100+","$10M+",2005,Small Enterprise,"Crowdfunded Micro-Loans, Non-Profit",Verified
Microfinance,Accion,USA,https://www.accion.org,"200+","$50M+",1961,Small Enterprise,"Microfinance Network, Investment, Advisory",Verified
Microfinance,Opportunity International,Australia,https://opportunity.org,"1,000+","$100M+",1971,Medium Enterprise,"Microfinance, Savings, Insurance, Training",Verified
Microfinance,Compartamos Banco,Mexico,https://compartamos.com,"15,000+","$1B+",1990,Large Enterprise,"Microfinance, Group Lending, Mexico",Verified
